repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed
CarGuo__GSYVideoPlayer,,java,1,69,270,53,320,3391,2996,395,4465,1451,3014,6,333,744,590,418,135,4842,618,325,3645,4645,3014,468,10.5969,6,97,13.577,4.53437,2,52,1.0749,0,38,2.53765,1.0749,0,95,3.08739,0.888823,1,9,3.20124,39,0.421875,0.421875,29,8,2.28,2.75556,40,2.75556,40,8,5,10.5969,6,97,2.23385,1,4,62,3.36712,15.2135,53.4429,257.906,4.42532,5370.94,0.0859686,573.04,5337.99,1,1,1,1
ChrisRM__material-theme-jetbrains,,java,1,36,284,35,315,2310,2005,305,2193,840,1353,1,319,380,589,390,156,3150,422,113,1618,1251,1353,111,7.33333,3,145,13.1383,2.66667,0,77,0.700433,0,85,3.51168,0.700433,0,72,2.2711,0.585714,0,11,1.48929,28,0.495238,0.495238,33,3,1.62581,1.33803,12,1.33803,56,8,5,7.33333,3,145,1.95108,1,3,89,4.75966,12.4079,46.0045,239.058,3.27886,4668.74,0.0796859,362.221,2405.15,1,1,1,1
Curzibn__Luban,,java,1,9,12,4,14,92,82,10,135,46,89,2,19,4,26,19,1,138,25,13,71,101,89,19,6.57143,4,17,5.10902,3.28571,2.5,13,0.771739,0,8,1.39956,0.771739,1,4,0.822288,0.967391,1,4,2.19565,6,0.0714286,0.0714286,1,1,1,0.333333,4,0.333333,1,6,3,6.57143,4,17,2.52174,2,6,13,2.36127,18.2241,69.6552,336.229,7.74929,8809.67,0.112076,915.934,13368.4,1,1,1,1
DImuthuUpe__AndroidPdfViewer,,java,1,12,40,11,53,372,329,43,630,216,414,1,51,49,93,76,7,588,85,32,410,686,414,114,7.01887,2,99,14.479,4.07547,1,47,1.10215,0,28,2.4605,1.10215,1,14,1.8666,1.1129,1,9,3.17593,35,0.132075,0.132075,5,1,1,1.225,26,1.225,4,7,4,7.01887,2,99,2.54839,2,6,28,3.0348,13.9211,57.5564,260.331,6.03093,5541.12,0.086777,639.26,10069.5,1,1,1,1
DrKLO__Telegram,TMessagesProj,java,1,3,6,2,9,44,37,7,58,10,48,1,8,1,14,14,0,54,7,2,18,22,48,8,4.88889,3,20,5.9897,1.11111,1,4,0.409091,0,2,0.65081,0.409091,0,6,1.00721,1.09091,1,3,2.2,4,0,0,0,,,0.166667,1,0.166667,1,4,1,4.88889,3,20,1.95455,1,5,10,2.07753,13.5455,38.3636,161.505,6.05871,2203.5,0.0538351,333.731,6048.88,1,0,1,1
DrKLO__Telegram,TMessagesProj_App,java,1,4,3,3,3,6,3,3,3,0,3,1,6,0,6,5,0,6,3,0,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3,,,0,0,0,,,0,0,0,0,5,2,2,2,2,1,1,1,1,0,7.33333,12.3333,37.04,0.837037,35.4877,0.0123467,69.7605,77.5117,0,0,0,0
DrKLO__Telegram,TMessagesProj_AppHockeyApp,java,1,4,3,3,3,12,9,3,11,1,10,1,6,0,6,5,0,13,3,0,0,1,10,0,4,2,8,2.82843,0.333333,0,1,0,0,0,0,0,0,0,0,0.833333,0.5,3,1,1,0,0,0,,,0,0,0,0,5,2,4,2,8,1.33333,1,2,3,0.62361,21.7778,51.3333,258.62,4.79289,2120.88,0.0862067,966.71,9523.89,0,0,0,0
DrKLO__Telegram,TMessagesProj_AppHuawei,java,1,4,7,3,21,125,104,21,118,24,94,1,10,0,28,37,0,149,21,17,3,111,94,1,5.95238,4,22,4.95192,1.14286,1,5,0.024,0,1,0.153049,0.024,0,1,0.153049,0.752,1,4,4.625,21,0,0,0,,,0,0,0,0,5,2,5.95238,4,22,1.424,1,2,4,0.684269,12.6562,26.2188,109.433,2.00225,514.35,0.0364776,232.989,891.438,0,0,1,1
DrKLO__Telegram,TMessagesProj_AppStandalone,java,1,7,11,6,33,175,139,36,379,164,215,1,17,12,44,60,0,339,46,40,94,422,215,12,5.30303,3,36,6.53422,4.9697,3,25,0.537143,0,4,0.899233,0.537143,0,18,1.55565,1.22857,1,7,2.57317,17,0,0,0,,,1.09091,5,1.09091,5,6,3,5.30303,3,36,5.54286,2,14,72,10.5206,32.0706,150.518,880.439,11.2074,22678.6,0.29348,2108.07,68585.5,1,0,1,1
EnterpriseQualityCoding__FizzBuzzEnterpriseEdition,,java,1,32,87,31,89,164,100,64,177,73,104,1,118,146,176,121,39,237,95,10,69,126,104,105,1.8427,2,5,0.819686,0.820225,0,14,0.420732,0,8,1.14223,0.420732,0,4,0.698297,0.634146,0,8,1.72603,4,0.438202,0.438202,3,2,1.10526,1.67816,6,1.67816,10,12,9,1.85393,2,5,1.39634,1,3,8,1.25241,10.197,22.9545,83.7089,2.58776,369.886,0.027903,183.477,838.028,1,1,1,1
Exrick__xmall,generatorSqlmapCustom,java,1,8,81,5,120,3445,3265,180,3546,412,3134,1,88,40,180,184,20,3857,2478,80,2318,1144,3134,244,28.7083,11,221,46.7859,3.43333,2,17,0.672859,1,1,0.469169,0.672859,0,146,6.89259,0.909724,1,4,2.7767,7,0.166667,0.166667,1,1,1,0.493827,2,0.493827,1,6,3,28.7083,11,221,1.71843,2,2,6,0.766285,6.96324,15.1765,45.1122,1.51622,100.16,0.0150374,88.7579,219.247,1,1,1,1
Exrick__xmall,xmall-common,java,1,10,28,9,28,190,169,21,242,88,154,1,37,4,56,36,2,278,25,4,61,146,154,0,6.78571,5,23,5.86976,3.14286,2,18,0.321053,0,5,0.880836,0.321053,0,6,0.960854,0.810526,1,4,1.65909,14,0.0714286,0.0714286,2,1,1,0.142857,2,0.142857,1,6,3,6.78571,5,23,2.06842,1,5,15,2.34421,11.6928,34.8301,148.817,3.16851,1541.91,0.0496057,448.951,4388.31,1,1,1,0
Exrick__xmall,xmall-content,java,1,5,2,4,2,22,22,0,18,0,18,1,6,0,4,5,0,22,0,0,0,0,18,0,11,11,17,6,0,0,0,0,0,0,0,0,0,0,0,0.818182,1,6,,,0,0,0,,,0,0,0,0,6,3,11,11,17,0,0,0,0,0,,,,,,,,,0,0,0,0
Exrick__xmall,xmall-front-web,java,1,9,11,8,11,53,42,11,85,24,61,1,19,1,22,18,0,77,11,0,2,48,61,2,4.81818,4,9,2.36713,2.18182,1,5,0.0377358,0,1,0.190557,0.0377358,0,1,0.190557,1.15094,1,6,2,6,0,0,0,,,0.0909091,1,0.0909091,1,6,3,4.81818,4,9,2.33962,2,3,11,2.23981,23.119,65.5952,317.421,2.43699,1964.47,0.105807,630.902,4533.38,1,0,0,1
Exrick__xmall,xmall-manager-web,java,1,10,24,9,25,175,150,25,233,39,194,1,33,0,49,34,0,214,25,2,8,152,194,0,7,5,32,6.50538,1.56,1,4,0.0457143,0,2,0.234634,0.0457143,0,3,0.298896,1.10857,1,10,3.89744,28,0,0,0,,,0,0,0,0,6,3,7,5,32,2.53143,2,5,13,1.90275,22.3221,55.2349,260.912,2.37356,1249.54,0.0869708,520.191,3125.59,0,0,1,0
Exrick__xmall,xmall-manager,java,1,5,40,4,20,237,237,0,302,0,302,1,44,0,40,23,0,237,0,0,0,0,302,0,11.85,11,14,1.19478,0,0,0,0,0,0,0,0,0,0,0,1.27426,1,6,,,0,0,0,,,0,0,0,0,6,3,11.85,11,14,0,0,0,0,0,,,,,,,,,0,0,0,0
Exrick__xmall,xmall-search,java,1,5,2,4,2,4,4,0,7,0,7,1,6,0,4,5,0,4,0,0,0,0,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.5,6,,,0,0,0,,,0,0,0,0,6,3,2,2,2,0,0,0,0,0,,,,,,,,,0,0,0,0
Exrick__xmall,xmall-sso,java,1,5,6,4,6,23,23,0,37,0,37,1,10,0,12,9,0,23,0,0,0,0,37,0,3.83333,4,6,1.95078,0,0,0,0,0,0,0,0,0,0,0,1.6087,1,4,,,0,0,0,,,0,0,0,0,6,3,3.83333,4,6,0,0,0,0,0,,,,,,,,,0,0,0,0
GoogleContainerTools__jib,examples,java,1,6,6,5,6,19,12,7,20,9,11,1,11,6,12,10,0,28,10,4,7,15,11,3,3.16667,3,5,1.06719,1.5,1.5,3,0.368421,0,3,0.929659,0.368421,0,2,0.665743,0.578947,0,2,1.66667,2,0,0,0,,,1,3,1,2,4,1,3.16667,3,5,1.68421,1,3,4,0.920677,9.41667,20.5,72.1376,2.09712,209.336,0.0240459,159.411,614.871,1,0,1,1
GoogleContainerTools__jib,jib-build-plan,java,1,9,14,8,17,110,96,14,164,53,111,1,22,2,31,27,1,163,69,16,44,156,111,45,6.47059,5,21,5.89234,3.11765,2,13,0.4,0,14,1.52077,0.4,0,3,0.60603,1.00909,1,13,2.9434,6,0.0588235,0.0588235,1,1,1,0.142857,1,0.142857,2,9,6,6.47059,5,21,1.81818,1,4,14,1.7172,10.1724,26.3276,99.3298,2.5968,471.981,0.0331099,241.856,1160.7,1,1,1,1
GoogleContainerTools__jib,jib-cli,java,1,7,3,6,3,27,24,3,14,6,8,1,9,0,6,8,0,33,3,0,14,19,8,2,9,7,14,3.55903,2,2,2,0.518519,0,2,0.833128,0.518519,0,6,1.57222,0.296296,0,4,3.16667,4,0,0,0,,,0,0,0,0,8,5,9,7,14,4.85185,4,8,19,3.7288,33.9583,93.0417,500.184,3.373,2533.25,0.166728,901.892,5340.62,0,0,0,1
GoogleContainerTools__jib,jib-core,java,1,9,14,8,15,95,78,17,70,47,23,1,22,7,29,23,0,142,18,21,66,115,23,6,6.33333,3,22,5.61743,3.13333,3,9,0.694737,0,6,1.11519,0.694737,0,18,2.21038,0.242105,0,3,2.44681,16,0,0,0,,,0.5,3,0.5,4,9,6,6.33333,3,22,3.73684,3,9,21,3.54285,28.026,82.9221,419.168,3.73309,2053.98,0.139723,865.669,5071.63,1,0,1,1
GoogleContainerTools__jib,jib-gradle-plugin-extension-api,java,1,8,2,7,2,3,3,0,5,0,5,1,9,0,4,8,0,3,0,0,0,0,5,1,1.5,1.5,2,0.5,0,0,0,0,0,0,0,0,0,0,0,1.66667,0,5,,,0,0,0,,,0,0,0,0,9,6,1.5,1.5,2,0,0,0,0,0,,,,,,,,,0,0,0,1
GoogleContainerTools__jib,jib-gradle-plugin,java,1,7,7,6,7,67,60,7,56,13,43,1,13,0,14,12,0,80,7,0,80,47,43,0,9.57143,6,30,8.63311,1.85714,2,5,1.19403,1,8,1.44799,1.19403,0,12,2.29366,0.641791,0,4,3.61538,20,0,0,0,,,0,0,0,0,8,5,9.57143,6,30,4.16418,4,9,16,3.14618,25.5167,76.2667,371.311,2.88222,1278.06,0.12377,613.107,3350.67,0,0,0,0
GoogleContainerTools__jib,jib-maven-plugin-extension-api,java,1,8,2,7,2,4,4,0,5,0,5,1,9,0,4,8,0,4,0,0,0,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,5,,,0,0,0,,,0,0,0,0,9,6,2,2,2,0,0,0,0,0,,,,,,,,,0,0,0,1
GoogleContainerTools__jib,jib-maven-plugin,java,1,7,3,6,3,67,64,3,49,15,34,1,9,0,6,8,0,82,3,0,62,59,34,0,22.3333,20,41,14.3836,5,3,10,0.925373,1,5,1.17579,0.925373,0,9,1.88722,0.507463,0,4,3.93333,14,0,0,0,,,0,0,0,0,8,5,22.3333,20,41,5.02985,3,12,48,6.86321,25.8281,73.9688,370.834,3.16393,1612.52,0.123611,774.522,4330.03,0,0,0,0
GoogleContainerTools__jib,jib-plugins-common,java,1,10,44,9,52,279,234,45,448,145,303,1,53,3,96,68,2,424,79,30,200,185,303,71,5.36538,3,36,6.61301,2.78846,1,47,0.716846,0,24,2.45726,0.716846,1,8,1.00649,1.08602,1,9,1.27586,9,0.0384615,0.0384615,2,1,1,0.0681818,1,0.0681818,2,10,7,5.36538,3,36,1.78136,1,4,23,2.79122,17.3677,64.0968,319.711,4.72539,4820.23,0.10657,950.053,5654.77,1,1,1,1
GoogleContainerTools__jib,jib-plugins-extension-common,java,1,8,4,7,5,6,2,4,8,1,7,1,11,0,9,12,1,7,4,0,0,3,7,1,1.2,1,3,0.979796,0.2,0,1,0,0,0,0,0,0,0,0,1.16667,1,3,3,3,0.2,0.2,1,1,1,0,0,0,0,9,6,1.2,1,3,1.16667,1,2,2,0.687184,7,12,33.6883,0.916667,30.8809,0.0112294,33.6883,30.8809,0,1,0,1
Grasscutters__Grasscutter,,java,1,2,652,6,631,989,247,742,1545,19,1526,2,652,152,1260,638,0,1008,742,213,25,9,1526,2,1.56735,2,6,0.630558,0.0301109,0,14,0.0252781,0,1,0.156968,0.0252781,0,2,0.180909,1.54297,1,6,0.473684,3,0,0,0,,,0.233129,4,0.233129,2,2,4,1.56735,2,6,2.83114,3,5,20,2.20781,19.6275,56.6883,263.011,3.13693,1973.98,0.0876705,535.85,3328.16,1,0,1,1
Graylog2__graylog2-server,graylog-plugin-archetype,java,1,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,0
Graylog2__graylog2-server,graylog-storage-elasticsearch7,java,1,21,85,20,91,532,445,87,1149,189,960,1,105,118,176,115,25,721,112,18,306,413,960,165,5.84615,4,52,6.35562,2.07692,1,14,0.575188,0,10,1.03145,0.575188,0,12,1.15035,1.80451,1,16,2.18519,26,0.274725,0.274725,12,1,1,1.38824,25,1.38824,22,10,7,5.84615,4,52,2.36466,1,5,22,2.59237,19.4531,60.2324,291.139,3.58018,2208.35,0.0970464,630,4974.98,1,1,1,1
GrenderG__Toasty,,java,1,4,2,3,3,63,60,3,210,22,188,1,5,0,5,6,0,85,12,1,76,48,188,0,21,12,45,17.1464,7.33333,9,13,1.20635,1,4,1.0714,1.20635,0,16,2.89586,2.98413,3,8,2.18182,3,0,0,0,,,0,0,0,0,5,2,21,12,45,1.73016,1,2,17,2.42478,17.7959,49.0816,215.95,3.25671,1336.85,0.0719835,325.031,1187.99,0,0,1,0
H07000223__FlycoTabLayout,,java,1,15,16,11,24,321,291,30,489,217,272,2,29,30,40,42,2,538,36,16,186,694,272,28,13.375,4,88,24.7989,9.04167,2,60,0.579439,0,12,1.16038,0.579439,0,14,1.6913,0.847352,1,5,3.19816,16,0.0833333,0.0833333,1,1,1,1.875,7,1.875,7,6,3,13.375,4,88,2.84735,2,5,51,4.90328,13.8407,60.4593,303.477,4.88993,7854.43,0.101159,660.685,8944.07,1,1,1,1
HMCL-dev__HMCL,HMCL,java,1,28,236,33,354,2341,1951,390,2954,1222,1732,1,263,631,588,503,116,3563,515,359,2058,2765,1732,415,6.61299,4,118,10.4265,3.45198,2,43,0.879111,0,61,2.56856,0.879111,0,168,4.00111,0.739855,0,10,2.26268,16,0.327684,0.327684,17,3,1.24211,2.67373,21,2.67373,81,8,5,6.61582,4,118,2.5912,1,6,73,4.46074,13.7953,46.0487,222.133,3.70846,3630.26,0.0740443,553.963,5045.14,1,1,1,1
HMCL-dev__HMCL,HMCLCore,java,1,39,345,38,549,3515,2812,703,5201,1765,3436,1,383,982,893,791,205,5280,1314,589,3477,4675,3436,944,6.40255,4,99,7.79683,3.21494,2,31,0.989189,0,56,2.72795,0.989189,0,52,2.45758,0.977525,0,24,2.64873,83,0.373406,0.373406,49,3,1.09453,2.84638,24,2.84638,65,7,4,6.40619,4,99,1.95647,1,4,51,2.47964,15.7261,57.4286,286.924,4.58989,5515.33,0.0956413,737.682,6976.73,1,1,1,1
HannahMitt__HomeMirror,,java,1,9,26,8,41,125,95,30,204,123,81,1,34,32,67,63,0,248,35,3,100,216,81,26,3.04878,2,33,4.98755,3,1,31,0.8,0,25,2.94483,0.8,1,4,0.809938,0.648,0,6,1.7561,13,0,0,0,,,1.23077,14,1.23077,8,6,3,3.04878,2,33,2.696,1,5,56,5.69522,19.8831,81.4156,438.409,5.62824,5734.21,0.146136,1306.88,21003.4,1,0,1,1
HarlonWang__AVLoadingIndicatorView,,java,1,10,33,5,35,153,115,38,207,92,115,2,41,26,68,41,29,245,40,1,171,186,115,5,4.37143,3,30,6.22936,2.62857,2,17,1.11765,1,4,0.93544,1.11765,0,31,4.34304,0.751634,0,4,2.02174,12,0.828571,0.828571,23,2,1.2069,0.787879,1,0.787879,23,6,3,4.37143,3,30,3.97386,2,12,24,4.54311,21.0522,105.235,510.755,8.6493,9334.62,0.170252,1125.24,19339.3,1,1,1,1
JakeWharton__butterknife,butterknife-annotations,java,1,3,28,2,33,44,39,5,1,1,0,1,30,22,61,39,0,45,8,0,0,0,0,0,1.33333,1,6,1.06363,0.030303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.785714,2,0.785714,11,4,1,1.33333,1,6,0.113636,0,1,1,0.317369,,,,,,,,,1,0,0,0
JakeWharton__butterknife,butterknife-compiler,java,1,3,14,2,23,161,139,22,330,104,226,1,16,0,37,31,8,265,40,25,244,256,226,44,7,4,46,10.1682,4.52174,3,22,1.51553,0,19,3.08091,1.51553,1,19,2.696,1.40373,1,11,2.46154,9,0.347826,0.347826,4,1,1,0,0,0,0,4,1,7,4,46,3.8882,2,12,34,4.82488,23.8673,109.602,602.306,6.43503,14721.6,0.200769,1299.34,18634.4,0,1,1,1
JakeWharton__butterknife,butterknife-integration-test,java,1,5,13,4,31,49,18,31,31,31,0,1,17,0,44,52,0,80,31,18,0,18,0,0,1.58065,1,6,0.976306,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.580645,5,0,0,0,,,0,0,0,0,6,3,1.58065,1,6,1.36735,1,2,2,0.482082,20.2222,41.4444,179.8,4.61232,828.966,0.0599333,197.654,878.523,0,0,1,0
JakeWharton__butterknife,butterknife-lint,java,1,3,2,2,3,13,10,3,17,7,10,1,4,0,5,5,0,20,3,1,4,9,10,0,4.33333,3,7,1.88562,2.33333,1,6,0.307692,0,1,0.461538,0.307692,0,2,0.605693,0.769231,1,2,1.28571,3,0,0,0,,,0,0,0,0,4,1,4.33333,3,7,1.92308,1,5,5,1.38462,8.5,16.25,51.6002,1.33472,86.7765,0.0172001,89.9452,239.854,0,0,1,0
JakeWharton__butterknife,butterknife-reflect,java,1,2,5,1,6,50,44,6,150,36,114,1,6,0,11,7,0,86,7,15,77,30,114,2,8.33333,2.5,38,13.3,6,2,28,1.54,1,23,3.35386,1.54,1,14,2.94761,2.28,3,5,0.833333,2,0,0,0,,,0,0,0,0,3,0,8.33333,2.5,38,5.72,6,10,17,4.14266,34.5349,144.279,801.169,11.1753,23051.7,0.267056,1816.03,34002.1,0,0,1,1
JakeWharton__butterknife,butterknife-runtime,java,1,3,7,2,7,34,30,4,76,6,70,1,9,0,14,8,0,40,4,1,13,7,70,1,4.85714,3,13,4.67298,0.857143,1,3,0.382353,0,1,0.485962,0.382353,0,6,1.16353,2.05882,2,6,1.16667,2,0,0,0,,,0,0,0,0,4,1,4.85714,3,13,1.5,1,4,7,1.37734,18.5556,48.4444,211.31,4.92381,1318.82,0.0704368,348.289,2655.71,0,0,1,1
JakeWharton__butterknife,butterknife,java,0,2,2,1,1,9,8,1,14,3,11,1,3,0,2,1,0,12,1,0,7,6,11,0,9,9,9,0,3,3,3,0.777778,1,1,0.41574,0.777778,0,5,1.6178,1.22222,1,2,2,3,0,0,0,,,0,0,0,0,,0,9,9,9,2.66667,2,7,7,1.88562,19.125,75.625,380.854,7.59842,8236.4,0.126951,1736.92,50891.9,0,0,0,0
JakeWharton__butterknife,sample,java,1,5,9,4,9,11,2,9,19,11,8,1,13,0,18,12,7,22,9,0,7,0,8,0,1.22222,1,2,0.41574,1.22222,1,2,0.636364,1,1,0.481046,0.636364,1,2,0.642824,0.727273,1,1,0,0,0.777778,0.777778,2,5,3.14286,0,0,0,0,6,3,1.22222,1,2,1.72727,2,2,2,0.616575,6.5,8.5,22.9729,0.683333,15.66,0.00765765,25.2662,16.8441,0,1,0,0
JakeWharton__hugo,,java,1,4,2,3,2,19,17,2,18,1,17,1,5,0,4,4,0,20,2,0,16,3,17,0,9.5,9.5,11,1.5,0.5,0.5,1,0.842105,0,3,0.987456,0.842105,1,3,0.987456,0.894737,1,3,3,3,0,0,0,,,0,0,0,0,5,2,9.5,9.5,11,3.57895,2,9,13,3.67518,19.5882,72.4118,355.885,7.86168,5462.77,0.118628,982.286,22662.6,0,0,0,0
JeffLi1993__springboot-learning-example,2-x-spring-boot-groovy,java,1,6,3,5,3,7,4,3,3,0,3,1,8,1,6,7,0,7,3,2,2,0,3,0,2.33333,2,3,0.471405,0,0,0,0.285714,0,1,0.451754,0.285714,0,1,0.451754,0.428571,0,1,,,0,0,0,,,0.333333,1,0.333333,1,6,3,2.33333,2,3,2.71429,1,8,8,2.54751,13.75,37.25,149.1,2.24002,380.892,0.0497002,294.285,991.277,1,0,1,0
JeffLi1993__springboot-learning-example,2-x-spring-boot-webflux-handling-errors,java,1,7,6,6,6,14,7,7,16,0,16,1,12,2,12,11,0,14,7,1,1,0,16,2,2.33333,2,3,0.471405,0,0,0,0.0714286,0,1,0.257539,0.0714286,0,1,0.257539,1.14286,1,3,,,0,0,0,,,0.333333,1,0.333333,1,6,3,2.33333,2,3,1.78571,1,3,7,1.6115,15.7143,46.2857,199.112,3.06548,1143.48,0.0663708,738.413,6347.51,1,0,1,1
JeffLi1993__springboot-learning-example,chapter-1-spring-boot-quickstart,java,1,4,3,3,3,6,3,3,1,0,1,1,6,0,6,5,0,6,3,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,1,,,0,0,0,,,0,0,0,0,5,2,2,2,2,1,1,1,1,0,9,15,47.8319,1.24107,66.1555,0.015944,63.1166,134.123,0,0,0,0
JeffLi1993__springboot-learning-example,chapter-2-spring-boot-config,java,1,5,4,4,4,14,10,4,10,5,5,1,8,1,8,7,0,19,4,0,2,9,5,1,3.5,3.5,5,1.5,1.25,1.5,2,0.142857,0,2,0.515079,0.142857,0,1,0.349927,0.357143,0,1,1.8,2,0,0,0,,,0.25,1,0.25,1,5,2,3.5,3.5,5,1,1,1,1,0,6.6,13.9,40.0895,1.3525,76.052,0.0133632,63.1166,134.123,1,0,0,1
JeffLi1993__springboot-learning-example,chapter-3-spring-boot-web,java,1,7,5,6,5,35,28,7,38,9,29,1,11,6,10,10,1,44,20,0,13,27,29,9,7,7,12,3.2249,1.8,2,4,0.371429,0,3,0.720544,0.371429,0,3,0.759162,0.828571,1,4,3,5,0.2,0.2,1,1,1,1.2,3,1.2,3,6,3,7,7,12,1.25714,1,3,6,1.27263,10.619,22.619,84.9048,1.44087,209.535,0.0283016,98.9912,197.982,1,1,0,1
JeffLi1993__springboot-learning-example,chapter-4-spring-boot-validating-form-input,java,1,8,6,7,6,32,27,5,37,9,28,1,13,8,12,12,1,41,13,2,8,31,28,9,5.33333,5.5,11,3.39935,1.5,1.5,4,0.25,0,1,0.433013,0.25,0,3,0.612372,0.875,1,3,3.44444,5,0.166667,0.166667,1,1,1,1.33333,3,1.33333,4,7,4,5.33333,5.5,11,1.78125,1,3,12,2.13211,13,31.9091,131.391,1.58985,270.286,0.0437971,224.663,503.714,1,1,1,1
JeffLi1993__springboot-learning-example,chapter-4-spring-boot-web-thymeleaf,java,1,7,5,6,5,29,25,4,29,9,20,1,11,5,10,10,1,38,12,1,8,24,20,7,5.8,6,9,2.31517,1.8,1,4,0.275862,0,2,0.51839,0.275862,0,2,0.51839,0.689655,1,2,2.66667,5,0.2,0.2,1,1,1,1,2,1,3,6,3,5.8,6,9,1.2069,1,3,3,0.846058,9.95,21.05,73.5657,1.23406,101.895,0.0245219,129.45,164.302,1,1,1,1
JeffLi1993__springboot-learning-example,chapter-5-spring-boot-data-jpa,java,1,7,6,6,6,29,25,4,29,9,20,1,12,6,12,11,1,38,12,1,5,24,20,8,4.83333,5.5,9,3.02306,1.5,0.5,4,0.172414,0,1,0.37774,0.172414,0,1,0.37774,0.689655,1,2,2.66667,5,0.166667,0.166667,1,1,1,1,3,1,3,6,3,4.83333,5.5,9,1.17241,1,3,3,0.833314,9.45,19.55,66.9195,1.12838,78.7434,0.0223065,121.114,139.521,1,1,1,1
JeffLi1993__springboot-learning-example,chapter-5-spring-boot-paging-sorting,java,1,8,6,7,6,20,16,4,18,7,11,1,13,6,12,12,1,27,7,0,3,18,11,5,3.33333,2.5,10,3.14466,1.16667,0.5,4,0.15,0,1,0.357071,0.15,0,1,0.357071,0.55,1,1,2.57143,3,0.166667,0.166667,1,1,1,1,3,1,3,7,4,3.33333,2.5,10,1,1,1,2,0.447214,9.35714,20.5,72.2926,1.43214,143.265,0.0240975,179.307,425.854,1,1,0,1
JeffLi1993__springboot-learning-example,spring-data-elasticsearch-crud,java,1,9,6,8,6,36,32,4,50,11,39,1,14,7,12,13,1,47,4,0,12,23,39,5,6,6.5,9,2.16025,1.83333,0.5,5,0.333333,0,1,0.471405,0.333333,0,1,0.471405,1.08333,1,2,2.09091,6,0.166667,0.166667,1,1,1,1.16667,3,1.16667,4,7,4,6,6.5,9,0.722222,1,1,2,0.506135,9.95238,20.5714,71.1586,1.1276,82.1569,0.0237195,110.413,134.123,1,1,0,1
JeffLi1993__springboot-learning-example,spring-data-elasticsearch-query,java,1,9,6,8,6,20,16,4,32,12,20,1,14,7,12,13,1,32,4,0,4,17,20,5,3.33333,2.5,9,2.80872,2,0.5,6,0.2,0,1,0.4,0.2,0,1,0.4,1,1,3,1.41667,2,0.166667,0.166667,1,1,1,1.16667,3,1.16667,4,7,4,3.33333,2.5,9,1.35,1,2,7,1.4239,11.2143,28.8571,119.528,2.15068,842.051,0.0398426,329.714,480.833,1,1,0,1
JeffLi1993__springboot-learning-example,springboot-configuration,java,1,5,2,4,2,4,2,2,1,0,1,1,6,0,4,5,0,4,2,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,,,0,0,0,,,0,0,0,0,6,3,2,2,2,1,1,1,1,0,7,12.5,37.5583,1.47917,72.0614,0.0125194,63.1166,134.123,0,0,0,0
JeffLi1993__springboot-learning-example,springboot-dubbo-client,java,1,6,4,5,4,15,12,3,12,6,6,1,9,3,8,8,0,21,4,0,3,13,6,1,3.75,2,10,3.63146,1.5,0.5,5,0.2,0,2,0.541603,0.2,0,1,0.4,0.4,0,1,2.16667,3,0,0,0,,,0.75,1,0.75,2,6,3,3.75,2,10,1.2,1,3,3,0.748331,8.27273,19.4545,66.614,1.3953,146.903,0.0222047,137.065,388.35,1,0,0,1
